,High Date,High Price,Min Price,Min Date,Drawdown %
0,0,16.65999984741211,16.65999984741211,0,0.0
1,1,16.850000381469727,16.850000381469727,1,0.0
2,2,16.93000030517578,16.93000030517578,2,0.0
3,3,16.979999542236328,16.979999542236328,3,0.0
4,4,17.079999923706055,17.030000686645508,5,0.2927355812873911
5,6,17.09000015258789,16.670000076293945,8,2.4575779552017494
6,22,17.229999542236328,17.229999542236328,22,0.0
7,23,17.290000915527344,17.290000915527344,23,0.0
8,24,17.31999969482422,16.989999771118164,31,1.9053113713660714
9,42,17.31999969482422,17.06999969482422,45,1.4434180392896205
10,49,17.450000762939453,17.450000762939453,49,0.0
